address	type	length	references	value
180108d74	TerminatedCString	25	1	EspQueryClientDescriptor
180108d8d	TerminatedCString	25	1	EspQueryClientProperties
180108da6	TerminatedCString	26	1	EspQueryDesktopProperties
180108dc0	TerminatedCString	23	1	EspQueryDiskProperties
180108dd7	TerminatedCString	29	1	EspQueryFileObjectProperties
180108df4	TerminatedCString	23	1	EspQueryFileProperties
180108e0b	TerminatedCString	29	1	EspQueryFileStreamProperties
180108e28	TerminatedCString	33	1	EspQueryKtmTransactionProperties
180108e49	TerminatedCString	27	1	EspQueryMailslotProperties
180108e64	TerminatedCString	23	1	EspQueryPipeProperties
180108e7b	TerminatedCString	26	1	EspQueryProcessProperties
180108e95	TerminatedCString	36	1	EspQueryRegistryKeyObjectProperties
180108eb9	TerminatedCString	30	1	EspQueryRegistryKeyProperties
180108ed7	TerminatedCString	25	1	EspQueryThreadProperties
180108ef0	TerminatedCString	24	1	EspQueryTokenProperties
180108f08	TerminatedCString	25	1	EspQueryVolumeProperties
180108f21	TerminatedCString	18	1	EspRegisterClient
180108f33	TerminatedCString	27	1	EspRemoveAllRulesForClient
180108f4e	TerminatedCString	39	1	EspRemoveEventQueueStateChangeCallback
180108f75	TerminatedCString	24	1	EspRemoveRulesForClient
180108f8d	TerminatedCString	23	1	EspSetClientContextKey
180108fa4	TerminatedCString	28	1	EspSetEventObjectContextKey
180108fc0	TerminatedCString	36	1	EspSetEventQueueStateChangeCallback
180108fe4	TerminatedCString	24	1	EspStringMatchesPattern
180108ffc	TerminatedCString	20	1	EspUnregisterClient
180109010	TerminatedCString	20	1	EspUpdateCollection
180109024	TerminatedCString	15	1	EspUpdateRules
1801094aa	TerminatedCString	16	0	EventUnregister
1801094bc	TerminatedCString	14	0	EventRegister
1801094cc	TerminatedCString	20	0	EventSetInformation
1801094e2	TerminatedCString	19	0	EventWriteTransfer
1801094f8	TerminatedCString	12	0	CloseHandle
180109506	TerminatedCString	19	0	OutputDebugStringW
18010951c	TerminatedCString	19	0	GetCurrentThreadId
180109532	TerminatedCString	15	0	FormatMessageW
180109544	TerminatedCString	18	0	IsDebuggerPresent
180109558	TerminatedCString	13	0	GetLastError
180109568	TerminatedCString	13	0	SetLastError
180109578	TerminatedCString	20	0	WaitForSingleObject
18010958e	TerminatedCString	17	0	ReleaseSemaphore
1801095a2	TerminatedCString	15	0	OpenSemaphoreW
1801095b4	TerminatedCString	9	0	HeapFree
1801095c0	TerminatedCString	15	0	GetProcessHeap
1801095d2	TerminatedCString	15	0	GetProcAddress
1801095e4	TerminatedCString	17	0	GetModuleHandleW
1801095f8	TerminatedCString	10	0	HeapAlloc
180109604	TerminatedCString	23	0	EventActivityIdControl
18010961e	TerminatedCString	24	0	ReleaseSRWLockExclusive
180109638	TerminatedCString	24	0	AcquireSRWLockExclusive
180109652	TerminatedCString	24	0	InitOnceBeginInitialize
18010966c	TerminatedCString	17	0	InitOnceComplete
180109680	TerminatedCString	20	0	GetCurrentProcessId
180109696	TerminatedCString	15	0	CreateMutexExW
1801096a8	TerminatedCString	13	0	ReleaseMutex
1801096b8	TerminatedCString	19	0	CreateSemaphoreExW
1801096ce	TerminatedCString	22	0	WaitForSingleObjectEx
1801096e6	TerminatedCString	19	0	GetModuleFileNameA
1801096fc	TerminatedCString	19	0	GetModuleHandleExW
180109712	TerminatedCString	26	0	DisableThreadLibraryCalls
18010972e	TerminatedCString	20	0	WideCharToMultiByte
180109744	TerminatedCString	11	0	DebugBreak
180109750	TerminatedCString	13	0	ADVAPI32.dll
18010975e	TerminatedCString	13	0	KERNEL32.dll
18010976e	TerminatedCString	7	0	memset
180109778	TerminatedCString	24	0	_o___std_exception_copy
180109792	TerminatedCString	27	0	_o___std_exception_destroy
1801097b0	TerminatedCString	28	0	_o___stdio_common_vswprintf
1801097ce	TerminatedCString	13	0	_o__callnewh
1801097de	TerminatedCString	16	0	_o__calloc_base
1801097f0	TerminatedCString	10	0	_o__cexit
1801097fc	TerminatedCString	26	0	_o__configure_narrow_argv
180109818	TerminatedCString	15	0	_o__crt_atexit
18010982a	TerminatedCString	10	0	_o__errno
180109836	TerminatedCString	25	0	_o__execute_onexit_table
180109852	TerminatedCString	14	0	_o__free_base
180109862	TerminatedCString	34	0	_o__initialize_narrow_environment
180109886	TerminatedCString	28	0	_o__initialize_onexit_table
1801098a4	TerminatedCString	29	0	_o__invalid_parameter_noinfo
1801098c4	TerminatedCString	29	0	_o__register_onexit_function
1801098e4	TerminatedCString	19	0	_o__seh_filter_dll
1801098fa	TerminatedCString	13	0	_o__wcsnicmp
18010990a	TerminatedCString	9	0	_o_abort
180109916	TerminatedCString	8	0	_o_free
180109920	TerminatedCString	10	0	_o_malloc
18010992c	TerminatedCString	13	0	_o_terminate
18010993a	TerminatedCString	33	0	api-ms-win-crt-string-l1-1-0.dll
18010995c	TerminatedCString	34	0	api-ms-win-crt-private-l1-1-0.dll
180109980	TerminatedCString	18	0	FilterSendMessage
180109994	TerminatedCString	31	0	FilterConnectCommunicationPort
1801099b6	TerminatedCString	17	0	FilterGetMessage
1801099c8	TerminatedCString	11	0	FLTLIB.DLL
1801099d6	TerminatedCString	23	0	ConvertStringSidToSidW
1801099f0	TerminatedCString	10	0	LocalFree
1801099fc	TerminatedCString	11	0	IsValidSid
180109a0a	TerminatedCString	13	0	GetLengthSid
180109a1a	TerminatedCString	8	0	CopySid
180109a24	TerminatedCString	11	0	UuidCreate
180109a32	TerminatedCString	24	0	QueryPerformanceCounter
180109a4c	TerminatedCString	24	0	GetSystemTimeAsFileTime
180109a66	TerminatedCString	20	0	InitializeSListHead
180109a7c	TerminatedCString	23	0	RtlLookupFunctionEntry
180109a96	TerminatedCString	12	0	RtlUnwindEx
180109aa4	TerminatedCString	18	0	RtlPcToFileHeader
180109ab8	TerminatedCString	15	0	RaiseException
180109aca	TerminatedCString	9	0	FlsAlloc
180109ad6	TerminatedCString	12	0	FlsGetValue
180109ae4	TerminatedCString	12	0	FlsSetValue
180109af2	TerminatedCString	8	0	FlsFree
180109afc	TerminatedCString	14	0	EncodePointer
180109b0c	TerminatedCString	28	0	InitializeCriticalSectionEx
180109b2a	TerminatedCString	22	0	DeleteCriticalSection
180109b42	TerminatedCString	22	0	InterlockedFlushSList
180109b5a	TerminatedCString	13	0	OpenDesktopW
180109b6a	TerminatedCString	13	0	CloseDesktop
180109b7a	TerminatedCString	21	0	RtlFreeUnicodeString
180109b92	TerminatedCString	29	0	WaitForThreadpoolIoCallbacks
180109bb2	TerminatedCString	18	0	CloseThreadpoolIo
180109bc6	TerminatedCString	21	0	ReleaseSRWLockShared
180109bde	TerminatedCString	21	0	AcquireSRWLockShared
180109bf6	TerminatedCString	16	0	CloseThreadpool
180109c08	TerminatedCString	23	0	CreateIoCompletionPort
180109c22	TerminatedCString	16	0	DuplicateHandle
180109c34	TerminatedCString	18	0	GetCurrentProcess
180109c48	TerminatedCString	27	0	PostQueuedCompletionStatus
180109c66	TerminatedCString	17	0	CreateThreadpool
180109c7a	TerminatedCString	14	0	GetSystemInfo
180109c8a	TerminatedCString	27	0	SetThreadpoolThreadMaximum
180109ca8	TerminatedCString	19	0	CreateThreadpoolIo
180109cbe	TerminatedCString	11	0	CancelIoEx
180109ccc	TerminatedCString	18	0	StartThreadpoolIo
180109ce0	TerminatedCString	19	0	CancelThreadpoolIo
180109cf6	TerminatedCString	27	0	QueryUnbiasedInterruptTime
180109d14	TerminatedCString	20	0	WakeByAddressSingle
180109d2a	TerminatedCString	14	0	WaitOnAddress
180109d38	TerminatedCString	11	0	RPCRT4.dll
180109d44	TerminatedCString	11	0	USER32.dll
180109d50	TerminatedCString	10	0	ntdll.dll
180109d5a	TerminatedCString	33	0	api-ms-win-core-synch-l1-2-0.dll
180109d7e	TerminatedCString	40	0	RtlDosPathNameToNtPathName_U_WithStatus
180109da8	TerminatedCString	10	0	_initterm
180109db4	TerminatedCString	12	0	_initterm_e
180109dc0	TerminatedCString	34	0	api-ms-win-crt-runtime-l1-1-0.dll
18010a150	char[32]	32	0	.?AVbad_array_new_length@std@@
18010a180	char[24]	24	0	.?AVbad_exception@std@@
18010a1a8	char[24]	24	0	.?AVbad_alloc@std@@
18010a1d0	char[32]	32	0	.?AVResultException@wil@@
18010a200	char[24]	24	0	.?AVexception@std@@
18010a230	char[16]	16	0	.?AVtype_info@@
18010a250	char[56]	56	0	.?AVEspStringMatchesPattern@WespClientProvider@@
18010a2a0	char[56]	56	0	.?AVEspEnumerateEventQueueIds@WespClientProvider@@
18010a2f0	char[56]	56	0	.?AVEspEnumerateCollectionEntries@WespClientProvider@@
18010a338	char[48]	48	0	.?AVEspUpdateCollection@WespClientProvider@@
18010a378	char[48]	48	0	.?AVEspCloseCollection@WespClientProvider@@
18010a3c0	char[56]	56	0	.?AVEspEnumerateCollectionIds@WespClientProvider@@
18010a408	char[48]	48	0	.?AVEspOpenCollection@WespClientProvider@@
18010a448	char[48]	48	0	.?AVEspGetCollectionType@WespClientProvider@@
18010a488	char[48]	48	0	.?AVEspGetCollectionId@WespClientProvider@@
18010a4c8	char[48]	48	0	.?AVEspCreateCollection@WespClientProvider@@
18010a508	char[40]	40	0	.?AVEspFreeMemory@WespClientProvider@@
18010a540	char[56]	56	0	.?AVEspGetEventCapabilities@WespClientProvider@@
18010a590	char[64]	64	0	.?AVEspEnumerateAllEventObjectContextKeys@WespClientProvider@@
18010a5e0	char[64]	64	0	.?AVEspEnumerateAllClientContextKeys@WespClientProvider@@
18010a630	char[48]	48	0	.?AVEspSetClientContextKey@WespClientProvider@@
18010a670	char[56]	56	0	.?AVEspSetEventObjectContextKey@WespClientProvider@@
18010a6c0	char[56]	56	0	.?AVEspCloseEventObjectReference@WespClientProvider@@
18010a710	char[56]	56	0	.?AVEspGetEventObjectFromReference@WespClientProvider@@
18010a760	char[56]	56	0	.?AVEspCreateMailslotReference@WespClientProvider@@
18010a7b0	char[48]	48	0	.?AVEspCreatePipeReference@WespClientProvider@@
18010a7f0	char[56]	56	0	.?AVEspCreateDesktopReference@WespClientProvider@@
18010a840	char[56]	56	0	.?AVEspCreateRegistryKeyReference@WespClientProvider@@
18010a890	char[48]	48	0	.?AVEspCreateDiskReference@WespClientProvider@@
18010a8d0	char[56]	56	0	.?AVEspCreateVolumeReference@WespClientProvider@@
18010a920	char[64]	64	0	.?AVEspCreateFileStreamReferenceById@WespClientProvider@@
18010a970	char[64]	64	0	.?AVEspCreateFileStreamReferenceByPath@WespClientProvider@@
18010a9c0	char[56]	56	0	.?AVEspCreateFileReferenceById@WespClientProvider@@
18010aa10	char[56]	56	0	.?AVEspCreateFileReferenceByPath@WespClientProvider@@
18010aa60	char[56]	56	0	.?AVEspCreateThreadTokenReference@WespClientProvider@@
18010aab0	char[56]	56	0	.?AVEspCreateProcessTokenReference@WespClientProvider@@
18010ab00	char[56]	56	0	.?AVEspCreateProcessReference@WespClientProvider@@
18010ab50	char[56]	56	0	.?AVEspCreateThreadReference@WespClientProvider@@
18010aba0	char[64]	64	0	.?AVEspDuplicateEventObjectReference@WespClientProvider@@
18010abf0	char[64]	64	0	.?AVEspCreateEventObjectReferenceById@WespClientProvider@@
18010ac40	char[56]	56	0	.?AVEspCreateEventObjectReference@WespClientProvider@@
18010ac88	char[48]	48	0	.?AVEspGetEventObjectType@WespClientProvider@@
18010acc8	char[48]	48	0	.?AVEspGetEventObjectId@WespClientProvider@@
18010ad10	char[56]	56	0	.?AVproperty_supported_query@WespClientProvider@@
18010ad60	char[56]	56	0	.?AVEspQueryDesktopProperties@WespClientProvider@@
18010adb0	char[56]	56	0	.?AVEspQueryClientProperties@WespClientProvider@@
18010ae00	char[56]	56	0	.?AVEspQueryTokenProperties@WespClientProvider@@
18010ae50	char[56]	56	0	.?AVEspQueryMailslotProperties@WespClientProvider@@
18010aea0	char[48]	48	0	.?AVEspQueryPipeProperties@WespClientProvider@@
18010aee0	char[48]	48	0	.?AVEspQueryDiskProperties@WespClientProvider@@
18010af20	char[64]	64	0	.?AVEspQueryKtmTransactionProperties@WespClientProvider@@
18010af70	char[56]	56	0	.?AVEspQueryVolumeProperties@WespClientProvider@@
18010afc0	char[48]	48	0	.?AVEspQueryFileProperties@WespClientProvider@@
18010b000	char[56]	56	0	.?AVEspQueryFileStreamProperties@WespClientProvider@@
18010b050	char[56]	56	0	.?AVEspQueryFileObjectProperties@WespClientProvider@@
18010b0a0	char[64]	64	0	.?AVEspQueryRegistryKeyObjectProperties@WespClientProvider@@
18010b0f0	char[56]	56	0	.?AVEspQueryRegistryKeyProperties@WespClientProvider@@
18010b140	char[56]	56	0	.?AVEspQueryThreadProperties@WespClientProvider@@
18010b190	char[56]	56	0	.?AVEspQueryProcessProperties@WespClientProvider@@
18010b1d8	char[48]	48	0	.?AVEspEnumerateRuleIds@WespClientProvider@@
18010b220	char[56]	56	0	.?AVEspEnumerateAllRulesForClient@WespClientProvider@@
18010b270	char[56]	56	0	.?AVEspRemoveRulesForClient@WespClientProvider@@
18010b2c0	char[56]	56	0	.?AVEspRemoveAllRulesForClient@WespClientProvider@@
18010b308	char[40]	40	0	.?AVEspUpdateRules@WespClientProvider@@
18010b340	char[40]	40	0	.?AVEspGetRuleId@WespClientProvider@@
18010b378	char[40]	40	0	.?AVEspCloseRule@WespClientProvider@@
18010b3b0	char[40]	40	0	.?AVEspCreateRule@WespClientProvider@@
18010b3e8	char[40]	40	0	.?AVEspCloseFilter@WespClientProvider@@
18010b420	char[48]	48	0	.?AVEspCreateNOTFilter@WespClientProvider@@
18010b460	char[48]	48	0	.?AVEspCreateXORFilter@WespClientProvider@@
18010b4a0	char[48]	48	0	.?AVEspCreateORFilter@WespClientProvider@@
18010b4e0	char[48]	48	0	.?AVEspCreateANDFilter@WespClientProvider@@
18010b520	char[48]	48	0	.?AVEspCreateEventFilter@WespClientProvider@@
18010b560	char[48]	48	0	.?AVEspCreateClientFilter@WespClientProvider@@
18010b5a0	char[48]	48	0	.?AVEspCreateTokenFilter@WespClientProvider@@
18010b5e0	char[56]	56	0	.?AVEspCreateMailslotFilter@WespClientProvider@@
18010b628	char[48]	48	0	.?AVEspCreatePipeFilter@WespClientProvider@@
18010b670	char[56]	56	0	.?AVEspCreateKtmTransactionFilter@WespClientProvider@@
18010b6c0	char[48]	48	0	.?AVEspCreateDesktopFilter@WespClientProvider@@
18010b700	char[64]	64	0	.?AVEspCreateRegistryKeyObjectFilter@WespClientProvider@@
18010b750	char[56]	56	0	.?AVEspCreateRegistryKeyFilter@WespClientProvider@@
18010b798	char[48]	48	0	.?AVEspCreateDiskFilter@WespClientProvider@@
18010b7d8	char[48]	48	0	.?AVEspCreateVolumeFilter@WespClientProvider@@
18010b820	char[56]	56	0	.?AVEspCreateFileObjectFilter@WespClientProvider@@
18010b868	char[48]	48	0	.?AVEspCreateFileFilter@WespClientProvider@@
18010b8b0	char[56]	56	0	.?AVEspCreateFileStreamFilter@WespClientProvider@@
18010b900	char[48]	48	0	.?AVEspCreateProcessFilter@WespClientProvider@@
18010b940	char[48]	48	0	.?AVEspCreateThreadFilter@WespClientProvider@@
18010b980	char[48]	48	0	.?AVEspCreateFilter@WespClientProvider@@
18010b9c0	char[48]	48	0	.?AVEspGetEventQueueId@WespClientProvider@@
18010ba00	char[64]	64	0	.?AVEspRemoveEventQueueStateChangeCallback@WespClientProvider@@
18010ba50	char[64]	64	0	.?AVEspSetEventQueueStateChangeCallback@WespClientProvider@@
18010baa0	char[48]	48	0	.?AVEspClearEventQueue@WespClientProvider@@
18010bae0	char[56]	56	0	.?AVEspDisconnectEventQueue@WespClientProvider@@
18010bb28	char[48]	48	0	.?AVEspOpenEventQueue@WespClientProvider@@
18010bb68	char[48]	48	0	.?AVEspCloseEventQueue@WespClientProvider@@
18010bba8	char[48]	48	0	.?AVEspCreateEventQueue@WespClientProvider@@
18010bbf0	char[56]	56	0	.?AVEspCompleteEventNotification@WespClientProvider@@
18010bc40	char[56]	56	0	.?AVEspArmEventNotification@WespClientProvider@@
18010bc90	char[56]	56	0	.?AVEspFreeEventNotification@WespClientProvider@@
18010bce0	char[104]	104	0	.?AV?$ActivityBase@VWespClientProvider@@$0A@$0A@$04$0A@U_TlgReflectorTag_Param0IsProviderType@@@wil@@
18010bd60	char[56]	56	0	.?AVEspAllocateEventNotification@WespClientProvider@@
18010bdb0	char[56]	56	0	.?AVEspQueryClientDescriptor@WespClientProvider@@
18010be00	char[56]	56	0	.?AVEspEnumerateConnectedClients@WespClientProvider@@
18010be50	char[56]	56	0	.?AVEspEnumerateRegisteredClients@WespClientProvider@@
18010be98	char[48]	48	0	.?AVEspDisconnectClient@WespClientProvider@@
18010bed8	char[48]	48	0	.?AVEspConnectClient@WespClientProvider@@
18010bf18	char[48]	48	0	.?AVEspUnregisterClient@WespClientProvider@@
18010bf60	char[104]	104	0	.?AV?$ActivityBase@VWespClientProvider@@$0A@$0A@$03$0A@U_TlgReflectorTag_Param0IsProviderType@@@wil@@
18010bfd8	char[48]	48	0	.?AVEspRegisterClient@WespClientProvider@@
18010c018	char[32]	32	0	.?AVWespClientProvider@@
18010c048	char[32]	32	0	.?AVTraceLoggingProvider@wil@@
18010c078	char[40]	40	0	.?AUIFailureCallback@details@wil@@
18010c0b0	char[104]	104	0	.?AU?$_RefCountVtable@V?$_RefCountStored@VCollection@Esp@@V?$allocator@H@utl@@$0A@@utl@@$0A@@utl@@
18010c130	char[112]	112	0	.?AU?$_RefCountVtable@V?$_RefCountStored@VEventObjectReference@Esp@@V?$allocator@H@utl@@$0A@@utl@@$0A@@utl@@
18010c1b0	char[96]	96	0	.?AU?$_RefCountVtable@V?$_RefCountStored@VRule@Esp@@V?$allocator@H@utl@@$0A@@utl@@$0A@@utl@@
18010c220	char[96]	96	0	.?AU?$_RefCountVtable@V?$_RefCountStored@VFilter@Esp@@V?$allocator@H@utl@@$0A@@utl@@$0A@@utl@@
18010c290	char[104]	104	0	.?AU?$_RefCountVtable@V?$_RefCountStored@U_EspFilter@Esp@@V?$allocator@H@utl@@$0A@@utl@@$0A@@utl@@
18010c310	char[104]	104	0	.?AU?$_RefCountVtable@V?$_RefCountStored@VEventQueue@Esp@@V?$allocator@H@utl@@$0A@@utl@@$0A@@utl@@
18010c390	char[104]	104	0	.?AU?$_RefCountVtable@V?$_RefCountStored@VClientObject@Esp@@V?$allocator@H@utl@@$0A@@utl@@$0A@@utl@@
18010c408	char[32]	32	0	.?AU_RefCountVtableBase@utl@@
18010c440	char[152]	152	0	.?AV?$_FuncSmall@V<lambda_1>@?0??EnumerateEventQueueIds@ClientObject@Esp@@QEBAJW4ESP_EVENT_QUEUE_LIFETIME@@PEAIPEAPEAU_GUID@@@Z@JPEAEIPEAI@utl@@
18010c4f0	char[152]	152	0	.?AV?$_FuncSmall@V<lambda_1>@?0??EnumerateCollectionEntries@ClientObject@Esp@@QEBAJAEBU_GUID@@PEAIPEAPEATESP_COLLECTION_ENTRY@@@Z@JPEAEIPEAI@utl@@
