caller_address	caller	callsite	callee_address	callee
18004e1c0	espclient_rs::rule::registry::RegQueryKeyConfig::try_as_ffi	18004e1f2	180059bc0	espclient_rs::rule::eventobject::RegistryKeyObjectConfig::try_as_ffi
18004e1c0	espclient_rs::rule::registry::RegQueryKeyConfig::try_as_ffi	18004e235	1800df920	memmove
18004e1c0	espclient_rs::rule::registry::RegQueryKeyConfig::try_as_ffi	18004e24e	18005a880	espclient_rs::filter::Filter::try_as_ffi
18004e1c0	espclient_rs::rule::registry::RegQueryKeyConfig::try_as_ffi	18004e28f	1800df920	memmove
18004e1c0	espclient_rs::rule::registry::RegQueryKeyConfig::try_as_ffi	18004e2ce	1800be0a0	__security_check_cookie
18004e2f0	espclient_rs::rule::registry::RegQueryKeyConfig::new	18004e322	180059f10	espclient_rs::rule::eventobject::RegistryKeyObjectConfig::new
18004e2f0	espclient_rs::rule::registry::RegQueryKeyConfig::new	18004e38c	1800df920	memmove
18004e2f0	espclient_rs::rule::registry::RegQueryKeyConfig::new	18004e3c6	180011e80	espclient_rs::rule::basic::NumericalConfig::new
18004e2f0	espclient_rs::rule::registry::RegQueryKeyConfig::new	18004e3ed	1800df920	memmove
18004e2f0	espclient_rs::rule::registry::RegQueryKeyConfig::new	18004e420	180014f70	core::ptr::drop_in_place<espclient_rs::rule::eventobject::RegistryKeyObjectConfig>
18004e2f0	espclient_rs::rule::registry::RegQueryKeyConfig::new	18004e430	1800be0a0	__security_check_cookie
18004e450	espclient_rs::rule::registry::RegCreateKeyConfig::try_as_ffi	18004e4bb	180052460	espclient_rs::rule::eventobject::TokenConfig::try_as_ffi
18004e450	espclient_rs::rule::registry::RegCreateKeyConfig::try_as_ffi	18004e527	18005a880	espclient_rs::filter::Filter::try_as_ffi
18004e450	espclient_rs::rule::registry::RegCreateKeyConfig::try_as_ffi	18004e580	18005a880	espclient_rs::filter::Filter::try_as_ffi
18004e450	espclient_rs::rule::registry::RegCreateKeyConfig::try_as_ffi	18004e5c1	18005a880	espclient_rs::filter::Filter::try_as_ffi
18004e450	espclient_rs::rule::registry::RegCreateKeyConfig::try_as_ffi	18004e62e	18005a880	espclient_rs::filter::Filter::try_as_ffi
18004e450	espclient_rs::rule::registry::RegCreateKeyConfig::try_as_ffi	18004e696	18005a880	espclient_rs::filter::Filter::try_as_ffi
18004e450	espclient_rs::rule::registry::RegCreateKeyConfig::try_as_ffi	18004e6db	180011420	espclient_rs::rule::basic::BoolConfig::try_as_ffi
18004e450	espclient_rs::rule::registry::RegCreateKeyConfig::try_as_ffi	18004e70f	180011420	espclient_rs::rule::basic::BoolConfig::try_as_ffi
18004e450	espclient_rs::rule::registry::RegCreateKeyConfig::try_as_ffi	18004e73b	180059bc0	espclient_rs::rule::eventobject::RegistryKeyObjectConfig::try_as_ffi
18004e450	espclient_rs::rule::registry::RegCreateKeyConfig::try_as_ffi	18004e79d	1800be0a0	__security_check_cookie
18004e450	espclient_rs::rule::registry::RegCreateKeyConfig::try_as_ffi	18004e81b	1800df920	memmove
18004e450	espclient_rs::rule::registry::RegCreateKeyConfig::try_as_ffi	18004e830	1800df920	memmove
18004e8c0	espclient_rs::rule::registry::RegCreateKeyConfig::new	18004e8f3	180059640	espclient_rs::rule::eventobject::RegistryKeyConfig::new
