180026830	espclient_rs::rule::filesystem::FsQueryFileInformationConfig::try_as_ffi	undefined __fastcall try_as_ffi(int * param_1, longlong param_2)
1800269b0	espclient_rs::rule::filesystem::FsQueryFileInformationConfig::new	undefined __fastcall new(undefined8 * param_1, undefined8 * param_2, undefined8 param_3, undefined1 * param_4)
180026b20	espclient_rs::rule::filesystem::FsQueryDirectoryInformationConfig::try_as_ffi	undefined __fastcall try_as_ffi(int * param_1, longlong param_2)
180026d20	espclient_rs::rule::filesystem::FsQueryDirectoryInformationConfig::new	undefined __fastcall new(undefined8 * param_1, undefined8 * param_2, undefined8 param_3, undefined1 * param_4)
18002b2e0	espclient_rs::hresult::impl$0::from	undefined __fastcall from(uint * param_1)
180033b40	espclient_rs::rule::event::impl$0::walk_children<espclient_rs::rule::RuleMessageState>	undefined __fastcall walk_children<espclient_rs::rule::RuleMessageState>(undefined8 param_1, ulonglong * param_2)
180036de0	espclient_rs::rule::event::impl$0::walk_children<espclient_rs::rule::binding_keys::BindingKeyVisitor>	undefined __fastcall walk_children<espclient_rs::rule::binding_keys::BindingKeyVisitor>(undefined8 param_1, ulonglong * param_2)
18003b850	espclient_rs::rule::event::EventConfig::new	undefined new(void)
180049460	espclient_rs::rule::registry::impl$29::walk_children<espclient_rs::rule::RuleMessageState>	undefined __fastcall walk_children<espclient_rs::rule::RuleMessageState>(uint * param_1, longlong param_2, ulonglong * param_3)
180049590	espclient_rs::rule::registry::impl$29::walk_children<espclient_rs::rule::binding_keys::BindingKeyVisitor>	undefined __fastcall walk_children<espclient_rs::rule::binding_keys::BindingKeyVisitor>(int * param_1, longlong param_2, longlong * param_3)
180049790	espclient_rs::rule::registry::impl$25::walk_children<espclient_rs::rule::binding_keys::BindingKeyVisitor>	undefined __fastcall walk_children<espclient_rs::rule::binding_keys::BindingKeyVisitor>(int * param_1, longlong param_2, longlong * param_3)
180049950	espclient_rs::rule::registry::impl$25::walk_children<espclient_rs::rule::RuleMessageState>	undefined __fastcall walk_children<espclient_rs::rule::RuleMessageState>(uint * param_1, longlong param_2, ulonglong * param_3)
180049ef0	espclient_rs::rule::modify::AccessMaskModificationList::from_ffi	undefined __fastcall from_ffi(undefined8 * param_1, uint param_2, ulonglong param_3)
18004a060	espclient_rs::rule::context::ContextKeyConfig::try_as_ffi	undefined __fastcall try_as_ffi(undefined4 * param_1, longlong param_2)
18004a6c0	espclient_rs::rule::context::ContextKeyConfig::to_rule_messages	undefined __fastcall to_rule_messages(undefined8 * param_1, longlong param_2)
18004c1a0	espclient_rs::rule::context::ContextKeyConfig::new	undefined __fastcall new(ulonglong * param_1, ulonglong param_2, int * param_3)
18004c4d0	espclient_rs::rule::registry::RegEnumKeyConfig::try_as_ffi	undefined __fastcall try_as_ffi(undefined8 * param_1, longlong param_2)
18004c680	espclient_rs::rule::registry::RegEnumKeyConfig::new	undefined __fastcall new(undefined8 * param_1, int * param_2)
18004c880	espclient_rs::rule::registry::RegLoadKeyConfig::try_as_ffi	undefined __fastcall try_as_ffi(ulonglong * param_1, longlong param_2)
18004cb60	espclient_rs::rule::registry::RegLoadKeyConfig::new	undefined __fastcall new(undefined8 * param_1, int * param_2, undefined8 param_3, undefined4 param_4)
18004cf20	espclient_rs::rule::registry::RegOpenKeyConfig::try_as_ffi	undefined __fastcall try_as_ffi(undefined8 * param_1, longlong param_2)
18004d310	espclient_rs::rule::registry::RegOpenKeyConfig::new	undefined __fastcall new(undefined8 * param_1, int * param_2)
18004d840	espclient_rs::rule::registry::RegSaveKeyConfig::try_as_ffi	undefined __fastcall try_as_ffi(longlong * param_1, longlong param_2)
18004db10	espclient_rs::rule::registry::RegSaveKeyConfig::new	undefined __fastcall new(undefined8 * param_1, int * param_2)
18004e1c0	espclient_rs::rule::registry::RegQueryKeyConfig::try_as_ffi	undefined __fastcall try_as_ffi(undefined8 * param_1, longlong param_2)
18004e2f0	espclient_rs::rule::registry::RegQueryKeyConfig::new	undefined __fastcall new(undefined8 * param_1, int * param_2)
18004e450	espclient_rs::rule::registry::RegCreateKeyConfig::try_as_ffi	undefined __fastcall try_as_ffi(undefined8 * param_1, longlong param_2)
18004e8c0	espclient_rs::rule::registry::RegCreateKeyConfig::new	undefined __fastcall new(undefined8 * param_1, int * param_2, undefined8 param_3, undefined4 param_4)
18004ef30	espclient_rs::rule::registry::RegRenameKeyConfig::try_as_ffi	undefined __fastcall try_as_ffi(undefined8 * param_1, longlong param_2)
18004f060	espclient_rs::rule::registry::RegRenameKeyConfig::new	undefined __fastcall new(undefined8 * param_1, int * param_2, undefined8 param_3, undefined4 param_4)
18004f210	espclient_rs::rule::registry::RegReplaceKeyConfig::try_as_ffi	undefined __fastcall try_as_ffi(ulonglong * param_1, longlong param_2)
18004f3d0	espclient_rs::rule::registry::RegReplaceKeyConfig::new	undefined __fastcall new(undefined8 * param_1, int * param_2, undefined8 param_3, undefined4 param_4)
18004f5e0	espclient_rs::rule::registry::RegSetValueKeyConfig::try_as_ffi	undefined __fastcall try_as_ffi(ulonglong * param_1, longlong param_2)
18004faa0	espclient_rs::rule::registry::RegSetValueKeyConfig::new	undefined __fastcall new(undefined8 * param_1, int * param_2, undefined8 param_3, undefined4 param_4)
18004fe70	espclient_rs::rule::registry::RegValueQueryConfig::new	undefined __fastcall new(ulonglong * param_1, undefined8 * param_2)
180050070	espclient_rs::rule::registry::RegQueryValueKeyConfig::try_as_ffi	undefined __fastcall try_as_ffi(undefined8 * param_1, longlong param_2)
180050220	espclient_rs::rule::registry::RegQueryValueKeyConfig::new	undefined __fastcall new(undefined8 * param_1, int * param_2, undefined8 param_3, undefined4 param_4)
180050420	espclient_rs::rule::registry::RegDeleteValueKeyConfig::try_as_ffi	undefined __fastcall try_as_ffi(longlong * param_1, longlong param_2)
180050730	espclient_rs::rule::registry::RegDeleteValueKeyConfig::new	undefined __fastcall new(undefined8 * param_1, int * param_2, undefined8 param_3, undefined4 param_4)
1800509c0	espclient_rs::rule::registry::RegSetKeySecurityConfig::try_as_ffi	undefined __fastcall try_as_ffi(undefined8 * param_1, longlong param_2)
180050b90	espclient_rs::rule::registry::RegSetKeySecurityConfig::new	undefined __fastcall new(undefined8 * param_1, int * param_2, undefined8 param_3, undefined4 param_4)
180051630	espclient_rs::rule::eventobject::FileConfig::link_notification_entry	undefined __fastcall link_notification_entry(char * param_1, longlong param_2, longlong param_3)
180051890	espclient_rs::rule::eventobject::ProcessConfig::build_notification_entries_into	undefined __fastcall build_notification_entries_into(ulonglong * param_1, longlong param_2, undefined2 * param_3, ulonglong * param_4)
180051ee0	espclient_rs::rule::eventobject::PipeConfig::new	undefined __fastcall new(ulonglong * param_1, int * param_2)
180052460	espclient_rs::rule::eventobject::TokenConfig::try_as_ffi	undefined __fastcall try_as_ffi(undefined8 * param_1, longlong param_2)
180052590	espclient_rs::rule::eventobject::TokenConfig::new	ulonglong * __fastcall new(ulonglong * param_1, uint * param_2)
180052af0	espclient_rs::rule::eventobject::ThreadConfig::try_as_ffi	undefined __fastcall try_as_ffi(undefined8 * param_1, longlong param_2)
180052e60	espclient_rs::rule::eventobject::ProcessConfig::try_as_ffi	undefined __fastcall try_as_ffi(undefined8 * param_1, longlong param_2)
1800532d0	espclient_rs::rule::eventobject::FileStreamConfig::try_as_ffi	undefined __fastcall try_as_ffi(undefined8 * param_1, longlong param_2)
180053630	espclient_rs::rule::eventobject::VolumeConfig::try_as_ffi	undefined __fastcall try_as_ffi(undefined8 * param_1, longlong param_2)
180053880	espclient_rs::rule::eventobject::ThreadConfig::new	undefined __fastcall new(undefined8 * param_1, uint * param_2, undefined8 param_3, undefined1 * param_4)
1800540d0	espclient_rs::rule::eventobject::ProcessConfig::new	ulonglong * __fastcall new(undefined8 * param_1, uint * param_2, undefined8 param_3, undefined1 * param_4)
180055060	espclient_rs::rule::eventobject::FileStreamConfig::new	ulonglong * __fastcall new(undefined8 * param_1, uint * param_2, undefined8 param_3, undefined1 * param_4)
180055f20	espclient_rs::rule::eventobject::VolumeConfig::new	ulonglong * __fastcall new(undefined8 * param_1, int * param_2)
180056ba0	espclient_rs::rule::eventobject::DesktopConfig::new	undefined __fastcall new(ulonglong * param_1, int * param_2)
180057120	espclient_rs::rule::eventobject::MailslotConfig::new	undefined __fastcall new(ulonglong * param_1, int * param_2)
1800576a0	espclient_rs::rule::eventobject::FileObjectConfig::try_as_ffi	undefined __fastcall try_as_ffi(undefined8 * param_1, longlong param_2)
180058200	espclient_rs::rule::eventobject::FileObjectConfig::new	ulonglong * __fastcall new(undefined8 * param_1, longlong param_2)
180058f70	espclient_rs::rule::eventobject::KtmTransactionConfig::new	ulonglong * __fastcall new(ulonglong * param_1, uint * param_2)
180059640	espclient_rs::rule::eventobject::RegistryKeyConfig::new	undefined __fastcall new(ulonglong * param_1, int * param_2)
180059bc0	espclient_rs::rule::eventobject::RegistryKeyObjectConfig::try_as_ffi	undefined __fastcall try_as_ffi(undefined8 * param_1, longlong param_2)
180059f10	espclient_rs::rule::eventobject::RegistryKeyObjectConfig::new	undefined __fastcall new(undefined8 * param_1, int * param_2)
18005a7c0	espclient_rs::filter::FileObjectFilter::new	undefined __fastcall new(undefined4 * param_1, longlong param_2)
18005a840	espclient_rs::filter::impl$5::from	undefined __fastcall from(uint * param_1)
18005a880	espclient_rs::filter::Filter::try_as_ffi	undefined __fastcall try_as_ffi(undefined4 * param_1, longlong param_2)
18005c500	espclient_rs::filter::Filter::new_composite	undefined __fastcall new_composite(undefined4 * param_1, int param_2, longlong param_3, longlong param_4)
18005c640	espclient_rs::filter::Filter::new	undefined __fastcall new(undefined8 param_1, uint * param_2)
18005ef30	espclient_rs::filter::Filter::to_bdd	undefined __fastcall to_bdd(longlong * param_1, undefined8 param_2, undefined8 param_3, undefined * param_4)
180074900	espclient_rs::filter::impl$87::try_from	undefined __fastcall try_from(undefined4 * param_1, longlong param_2)
180074980	espclient_rs::filter::impl$75::try_from	undefined __fastcall try_from(undefined4 * param_1, longlong param_2)
180074a00	espclient_rs::filter::impl$105::try_from	undefined __fastcall try_from(undefined4 * param_1, longlong param_2)
180074a80	espclient_rs::filter::impl$63::try_from	undefined __fastcall try_from(undefined4 * param_1, longlong param_2)
180074b00	espclient_rs::filter::impl$111::try_from	undefined __fastcall try_from(undefined4 * param_1, longlong param_2)
180074b80	espclient_rs::filter::impl$66::try_from	undefined __fastcall try_from(undefined4 * param_1, longlong param_2)
180074c00	espclient_rs::filter::impl$69::try_from	undefined __fastcall try_from(undefined4 * param_1, longlong param_2)
180074c80	espclient_rs::filter::impl$84::try_from	undefined __fastcall try_from(undefined4 * param_1, longlong param_2)
180074d00	espclient_rs::filter::impl$99::try_from	undefined __fastcall try_from(undefined4 * param_1, longlong param_2)
180074d80	espclient_rs::filter::impl$72::try_from	undefined __fastcall try_from(undefined4 * param_1, longlong param_2)
180074e00	espclient_rs::filter::impl$108::try_from	undefined __fastcall try_from(undefined4 * param_1, longlong param_2)
180074e80	espclient_rs::filter::impl$81::try_from	undefined __fastcall try_from(undefined4 * param_1, longlong param_2)
180074f00	espclient_rs::filter::impl$90::try_from	undefined __fastcall try_from(undefined4 * param_1, longlong param_2)
180074f80	espclient_rs::filter::impl$54::try_from	undefined __fastcall try_from(undefined4 * param_1, longlong param_2)
180075010	espclient_rs::filter::impl$24::try_from	undefined __fastcall try_from(undefined4 * param_1, longlong param_2)
1800750a0	espclient_rs::filter::impl$102::try_from	undefined __fastcall try_from(undefined4 * param_1, longlong param_2)
180075120	espclient_rs::filter::impl$39::try_from	undefined __fastcall try_from(undefined4 * param_1, longlong param_2)
1800751b0	espclient_rs::filter::impl$45::try_from	undefined __fastcall try_from(undefined4 * param_1, longlong param_2)
180075240	espclient_rs::filter::impl$30::try_from	undefined __fastcall try_from(undefined4 * param_1, longlong param_2)
1800752d0	espclient_rs::filter::impl$51::try_from	undefined __fastcall try_from(undefined4 * param_1, longlong param_2)
180075360	espclient_rs::filter::impl$27::try_from	undefined __fastcall try_from(undefined4 * param_1, longlong param_2)
1800753f0	espclient_rs::filter::impl$48::try_from	undefined __fastcall try_from(undefined4 * param_1, longlong param_2)
180075480	espclient_rs::filter::impl$21::try_from	undefined __fastcall try_from(undefined4 * param_1, longlong param_2)
180075510	espclient_rs::filter::impl$33::try_from	undefined __fastcall try_from(undefined4 * param_1, longlong param_2)
1800755a0	espclient_rs::filter::impl$93::try_from	undefined __fastcall try_from(undefined4 * param_1, longlong param_2)
180075620	espclient_rs::filter::impl$57::try_from	undefined __fastcall try_from(undefined4 * param_1, longlong param_2)
1800756b0	espclient_rs::filter::impl$42::try_from	undefined __fastcall try_from(undefined4 * param_1, longlong param_2)
180075740	espclient_rs::filter::impl$36::try_from	undefined __fastcall try_from(undefined4 * param_1, longlong param_2)
1800757d0	espclient_rs::filter::impl$60::try_from	undefined __fastcall try_from(undefined4 * param_1, longlong param_2)
180075ae0	espclient_rs::bdd::RuleBddBuilder::add_filter	ulonglong __fastcall add_filter(undefined8 * param_1, ulonglong * param_2, undefined8 param_3, char * param_4, undefined * param_5)
180075da0	espclient_rs::bdd::RuleBddBuilder::new_predicate	undefined __fastcall new_predicate(undefined1 * param_1, longlong param_2, void * param_3)
180075fe0	espclient_rs::bdd::RuleBddBuilder::serialize_bucket	undefined __fastcall serialize_bucket(ulonglong * * * * * * * param_1, longlong * param_2, undefined8 * param_3)
180078350	espclient_rs::rule::binding_keys::BindingMap::insert	undefined __fastcall insert(undefined4 * param_1, longlong * param_2, ulonglong param_3, void * param_4)
180078650	espclient_rs::rule::binding_keys::BindingMap::get	longlong __fastcall get(longlong * param_1, ulonglong param_2)
1800787a0	espclient_rs::rule::binding_keys::property_bindings_from_ffi	undefined __fastcall property_bindings_from_ffi(undefined8 * param_1, undefined1 * param_2, ulonglong param_3)
1800789e0	espclient_rs::stable_ptr::StableItems::stash<wesp_api_types::message::notification::FileStreamNotificationEntry>	undefined8 __fastcall stash<wesp_api_types::message::notification::FileStreamNotificationEntry>(ulonglong * param_1, undefined8 * param_2)
180078b30	espclient_rs::stable_ptr::StableItems::stash<wesp_api_types::message::notification::KtmTransactionNotificationEntry>	undefined8 __fastcall stash<wesp_api_types::message::notification::KtmTransactionNotificationEntry>(ulonglong * param_1, undefined8 * param_2)
180078c70	espclient_rs::stable_ptr::StableItems::stash<wesp_api_types::message::comparison::SidComparisonRhs>	undefined8 __fastcall stash<wesp_api_types::message::comparison::SidComparisonRhs>(ulonglong * param_1, undefined8 * param_2)
180078df0	espclient_rs::stable_ptr::StableItems::stash<wesp_api_types::message::comparison::BinaryComparisonRhs>	undefined8 __fastcall stash<wesp_api_types::message::comparison::BinaryComparisonRhs>(ulonglong * param_1, void * param_2)
180078f30	espclient_rs::stable_ptr::StableItems::stash<wesp_api_types::message::comparison::NumericComparisonRhs>	undefined8 __fastcall stash<wesp_api_types::message::comparison::NumericComparisonRhs>(ulonglong * param_1, void * param_2)
180079070	espclient_rs::rule::boot::BootDriverLoadConfig::try_as_ffi	undefined __fastcall try_as_ffi(ulonglong * param_1, longlong * param_2)
180079540	espclient_rs::rule::boot::BootDriverLoadConfig::new	undefined __fastcall new(longlong * param_1, undefined8 * param_2, undefined8 param_3, undefined4 param_4)
180079c20	espclient_rs::rule::thread::ThreadCreateConfig::try_as_ffi	undefined __fastcall try_as_ffi(undefined8 * param_1, longlong param_2)
180079d50	espclient_rs::rule::thread::ThreadCreateConfig::new	undefined __fastcall new(undefined8 * param_1, uint * param_2, undefined8 param_3, undefined1 * param_4)
180079eb0	espclient_rs::rule::process::ImageLoadConfig::try_as_ffi	undefined __fastcall try_as_ffi(ulonglong * param_1, longlong param_2)
18007a320	espclient_rs::rule::process::ImageLoadConfig::new	undefined __fastcall new(undefined8 * param_1, uint * param_2, undefined8 param_3, undefined1 * param_4)
18007a860	espclient_rs::rule::process::ProcessCreateConfig::try_as_ffi	undefined __fastcall try_as_ffi(int * param_1, longlong param_2)
18007abb0	espclient_rs::rule::process::ProcessCreateConfig::new	undefined __fastcall new(undefined8 * param_1, uint * param_2, undefined8 param_3, undefined1 * param_4)
18007ed50	espclient_rs::rule::notification::NotificationAccumulator::push_field_object	ulonglong __fastcall push_field_object(longlong param_1, undefined8 * param_2)
18007ee60	espclient_rs::rule::notification::NotificationAccumulator::stash_process_chain	undefined __fastcall stash_process_chain(undefined8 * param_1, longlong param_2, longlong * param_3)
180082070	espclient_rs::context::ContextKeyUpdate::new	undefined __fastcall new(undefined8 * param_1, int * param_2)
1800823d0	espclient_rs::context::ContextKeyUpdate::parse_context_key_value_data	undefined __fastcall parse_context_key_value_data(undefined8 param_1, ulonglong param_2)
1800834f0	espclient_rs::panic	undefined __fastcall panic(void)
180083510	espclient_rs::rule::impl$0::from	undefined __fastcall from(undefined8 param_1, uint * param_2)
180083580	espclient_rs::filter::impl$0::from	undefined __fastcall from(int * param_1, uint param_2, int param_3)
180083630	espclient_rs::rule::ob::ObCreateHandleConfig::try_as_ffi	undefined __fastcall try_as_ffi(undefined8 param_1, ulonglong * param_2)
180084590	espclient_rs::rule::ob::ObCreateHandleConfig::new	undefined __fastcall new(undefined8 * param_1, undefined4 * param_2)
1800852f0	espclient_rs::rule::ob::ObDuplicateHandleConfig::try_as_ffi	undefined __fastcall try_as_ffi(undefined8 param_1, longlong param_2)
180086310	espclient_rs::rule::ob::ObDuplicateHandleConfig::new	undefined __fastcall new(undefined8 * param_1, undefined4 * param_2)
180086e80	espclient_rs::property::query::ProcessPropertyQuery::new	undefined __fastcall new(undefined8 * param_1, longlong param_2, ulonglong param_3)
180087570	espclient_rs::property::query::ThreadPropertyQuery::new	undefined __fastcall new(undefined8 * param_1, longlong param_2, ulonglong param_3)
180087a90	espclient_rs::property::query::RegistryKeyPropertyQuery::new	undefined __fastcall new(undefined8 * param_1, longlong param_2, ulonglong param_3)
180087de0	espclient_rs::property::query::RegistryKeyObjectPropertyQuery::new	undefined __fastcall new(undefined8 * param_1, longlong param_2, ulonglong param_3)
180088060	espclient_rs::property::query::FileObjectPropertyQuery::new	undefined __fastcall new(undefined8 * param_1, longlong param_2, ulonglong param_3)
1800885d0	espclient_rs::property::query::FileStreamPropertyQuery::new	undefined __fastcall new(undefined8 * param_1, longlong param_2, ulonglong param_3)
180088920	espclient_rs::property::query::FilePropertyQuery::new	undefined __fastcall new(undefined8 * param_1, longlong param_2, ulonglong param_3)
180088f30	espclient_rs::property::query::VolumePropertyQuery::new	undefined __fastcall new(undefined8 * param_1, longlong param_2, ulonglong param_3)
180089420	espclient_rs::property::query::DiskPropertyQuery::new	undefined __fastcall new(undefined8 * param_1, longlong param_2, ulonglong param_3)
1800899b0	espclient_rs::property::query::PipePropertyQuery::new	undefined __fastcall new(undefined8 * param_1, longlong param_2, ulonglong param_3)
180089c40	espclient_rs::property::query::MailslotPropertyQuery::new	undefined __fastcall new(undefined8 * param_1, longlong param_2, ulonglong param_3)
180089ed0	espclient_rs::property::query::ClientPropertyQuery::new	undefined __fastcall new(undefined8 * param_1, uint * param_2, ulonglong param_3)
18008a0c0	espclient_rs::property::query::TokenPropertyQuery::new	undefined __fastcall new(undefined8 * param_1, longlong param_2, ulonglong param_3)
18008a5e0	espclient_rs::property::query::DesktopPropertyQuery::new	undefined __fastcall new(undefined8 * param_1, uint * param_2, ulonglong param_3)
18008a7d0	espclient_rs::property::query::KtmTransactionPropertyQuery::new	undefined __fastcall new(undefined8 * param_1, longlong param_2, ulonglong param_3)
18008d8c0	espclient_rs::impl$7::drop<espclient_rs::rule::Rule>	undefined __fastcall drop<espclient_rs::rule::Rule>(undefined8 * param_1)
18008ef40	espclient_rs::impl$7::drop<espclient_rs::bdd::Predicate>	undefined __fastcall drop<espclient_rs::bdd::Predicate>(LPVOID param_1)
